vin,ign_on_time,trip_match_key,t,latitude,longitude,ems11_n,ems11_vs,ems12_brake_act,tcu12_cur_gr,ems11_tqi_acor,mdps_sas11_fs_sas_angle,sas_sas11_fs_sas_angle,sas11_fs_sas_speed,esp12_lat_accel,esp12_long_accel,ems12_pv_av_can
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1044,42.18266666,-71.86313333333334,758.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1045,42.18266666,-71.86313333333334,761.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1046,42.18266666,-71.86313333333334,763.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1047,42.18266666,-71.86313333333334,749.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1048,42.18266666,-71.86313333333334,758.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1049,42.18266666,-71.86313333333334,752.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.15000000000000036,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1050,42.18266666,-71.86313333333334,751.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1051,42.18266666,-71.86313333333334,752.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1052,42.18266666,-71.86313333333334,750.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1053,42.18266666,-71.86313333333334,744.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.15000000000000036,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1054,42.18266666,-71.86313333333334,753.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1055,42.18266666,-71.86313333333334,755.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1056,42.18266666,-71.86313333333334,764.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1057,42.18266666,-71.86313333333334,760.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.16000000000000014,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1058,42.18266666,-71.86313333333334,756.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08000000000000007,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1059,42.18266666,-71.86313333333334,748.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1060,42.18266666,-71.86313333333334,765.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1061,42.18266666,-71.86313333333334,770.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.17999999999999972,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1062,42.18266666,-71.86313333333334,769.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.15000000000000036,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1063,42.18266666,-71.86313333333334,767.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1064,42.18266666,-71.86313333333334,760.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.16000000000000014,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1065,42.18266666,-71.86313333333334,764.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1066,42.18266666,-71.86313333333334,763.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1067,42.18266666,-71.86313333333334,758.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1068,42.18266666,-71.86313333333334,748.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1069,42.18266666,-71.86313333333334,759.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1070,42.18266666,-71.86313333333334,761.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1071,42.18266666,-71.86313333333334,757.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,0.049999999999998934,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1072,42.18266666,-71.86313333333334,766.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1073,42.18266666,-71.86313333333334,757.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1074,42.18266666,-71.86313333333334,741.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1075,42.18266666,-71.86313333333334,738.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1076,42.18266666,-71.86313333333334,732.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1077,42.18266666,-71.86313333333334,732.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1078,42.18266666,-71.86313333333334,725.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1079,42.18266666,-71.86313333333334,729.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1080,42.18266666,-71.86313333333334,731.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1081,42.18266666,-71.86313333333334,739.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1082,42.18266666,-71.86313333333334,740.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.08000000000000007,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1083,42.18266666,-71.86313333333334,738.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1084,42.18266666,-71.86313333333334,747.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.16000000000000014,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1085,42.18266666,-71.86313333333334,736.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1086,42.18266666,-71.86313333333334,740.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1087,42.18266666,-71.86313333333334,745.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1088,42.18266666,-71.86313333333334,749.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1089,42.18266666,-71.86313333333334,743.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1090,42.18266666,-71.86313333333334,732.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1091,42.18266666,-71.86313333333334,751.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.15000000000000036,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1092,42.18266666,-71.86313333333334,741.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1093,42.18266666,-71.86313333333334,742.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1094,42.18266666,-71.86313333333334,743.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1095,42.18266666,-71.86313333333334,748.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1096,42.18266666,-71.86313333333334,745.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1097,42.18266666,-71.86313333333334,752.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1098,42.18266666,-71.86313333333334,740.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1099,42.18266666,-71.86313333333334,752.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1100,42.18266666,-71.86313333333334,746.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1101,42.18266666,-71.86313333333334,742.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1102,42.18266666,-71.86313333333334,750.0,0.0,1.0,0.0,6.640625,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1103,42.18266666,-71.86313333333334,745.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1104,42.18266666,-71.86313333333334,744.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1105,42.18266666,-71.86313333333334,744.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1106,42.18266666,-71.86313333333334,746.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.16000000000000014,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1107,42.18266666,-71.86313333333334,749.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1108,42.18266666,-71.86313333333334,754.0,0.0,1.0,0.0,6.640625,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1109,42.18266666,-71.86313333333334,745.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1110,42.18266666,-71.86313333333334,750.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1111,42.18266666,-71.86313333333334,729.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1112,42.18266666,-71.86313333333334,745.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.16999999999999993,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1113,42.18266666,-71.86313333333334,743.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1114,42.18266666,-71.86313333333334,735.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1115,42.18266666,-71.86313333333334,728.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.16000000000000014,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1116,42.18266666,-71.86313333333334,739.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1117,42.18266666,-71.86313333333334,742.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1118,42.18266666,-71.86313333333334,743.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08000000000000007,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1119,42.18266666,-71.86313333333334,728.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1120,42.18266666,-71.86313333333334,744.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1121,42.18266666,-71.86313333333334,751.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1122,42.18266666,-71.86313333333334,754.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1123,42.18266666,-71.86313333333334,739.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1124,42.18266666,-71.86313333333334,742.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.16000000000000014,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1125,42.18266666,-71.86313333333334,744.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1126,42.18266666,-71.86313333333334,738.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1127,42.18266666,-71.86313333333334,747.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1128,42.18266666,-71.86313333333334,758.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1129,42.18266666,-71.86313333333334,741.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1130,42.18266666,-71.86313333333334,743.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1131,42.18266666,-71.86313333333334,746.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.16000000000000014,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1132,42.18266666,-71.86313333333334,750.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1133,42.18266666,-71.86313333333334,753.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1134,42.18266666,-71.86313333333334,743.0,0.0,1.0,0.0,8.203125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1135,42.18266666,-71.86313333333334,739.0,0.0,1.0,0.0,8.203125,1.7000000000000002,1.7000000000000002,0.0,-0.08000000000000007,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1136,42.18266666,-71.86313333333334,739.0,0.0,1.0,0.0,8.203125,1.7000000000000002,1.7000000000000002,0.0,-0.15000000000000036,-0.040000000000000924,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1137,42.18266666,-71.86313333333334,746.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.17999999999999972,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1138,42.18266666,-71.86313333333334,747.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1139,42.18266666,-71.86313333333334,730.0,0.0,1.0,0.0,8.203125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1140,42.18266666,-71.86313333333334,742.0,0.0,1.0,0.0,7.8125,1.7000000000000002,1.7000000000000002,0.0,-0.15000000000000036,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1141,42.18266666,-71.86313333333334,728.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.02999999999999936,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1142,42.18266666,-71.86313333333334,727.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1143,42.18266666,-71.86313333333334,721.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1144,42.18266666,-71.86313333333334,735.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1145,42.18266666,-71.86313333333334,723.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.16999999999999993,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1146,42.18266666,-71.86313333333334,731.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,0.0,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1147,42.18266666,-71.86313333333334,733.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.14000000000000057,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1148,42.18266666,-71.86313333333334,727.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1149,42.18266666,-71.86313333333334,720.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.05000000000000071,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1150,42.18266666,-71.86313333333334,732.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.120000000000001,0.019999999999999574,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1151,42.18266666,-71.86313333333334,733.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.16000000000000014,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1152,42.18266666,-71.86313333333334,744.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.1899999999999995,-0.15000000000000036,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1153,42.18266666,-71.86313333333334,739.0,0.0,1.0,0.0,7.03125,1.7000000000000002,1.7000000000000002,0.0,-0.1899999999999995,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1154,42.18266666,-71.86313333333334,726.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1155,42.18266666,-71.86313333333334,724.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.13000000000000078,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1156,42.18266666,-71.86313333333334,722.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.09999999999999964,0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1157,42.18266666,-71.86313333333334,730.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.10999999999999943,-0.009999999999999787,0.0
5NMS5CAA5KH018550,2019-03-14 10:51:32.587,20190314081504741,1158,42.18266666,-71.86313333333334,731.0,0.0,1.0,0.0,7.421875,1.7000000000000002,1.7000000000000002,0.0,-0.08999999999999986,-0.009999999999999787,0.0
